1666	147	4	974712560
5371	2011	4	960482393
1225	2791	4	977000580
1125	3557	3	1023037756
953	110	4	977078937
1052	3083	4	974955710
2140	2355	4	974636427
4476	1584	3	965060016
2302	1127	5	974495012
1685	3813	3	974717258
1262	2804	4	974819845
3953	1947	2	1030163072
4875	1183	5	975229087
5555	3448	5	959648840
5996	2527	4	956940125
1181	1876	4	974855525
929	1961	4	975192934
19	3623	2	979429449
4924	1230	3	962667207
1696	2411	2	974762218
854	1894	3	975347891
709	1780	5	975541406
3808	3274	4	965964116
4137	1248	5	965348560
2203	357	4	974606522
1268	1264	5	974822067
3864	926	5	965854651
1062	2762	4	975049194
5039	1824	2	962512537
4344	218	2	966448071
850	2389	4	975361158
5254	1393	5	961289356
2147	2394	3	974623154
1680	2968	3	974712764
5113	3706	4	962313934
5525	1894	4	959636387
4147	2167	4	965344069
3483	3178	4	967918304
4027	1196	5	965514082
2641	1961	4	973567323
3718	3174	4	966264850
1132	1690	3	974889497
4167	39	2	965425327
4726	2424	5	963989094
204	2406	4	978058969
3961	2527	5	967225874
2899	2174	4	971919129
4079	1206	3	965443538
4404	1479	1	965158735
2800	105	1	972859713
5411	1877	3	960241941
5524	586	4	959640771
187	1466	4	977077487
1757	3638	4	974703862
2124	858	5	974646088
5305	1032	4	965006566
338	1073	4	988167719
3951	3020	3	965678667
4235	3793	5	965313413
2073	3809	5	974672722
850	166	4	975361386
1091	480	4	974930106
5614	1	4	959132882
4659	899	5	963975393
4482	2798	1	965023839
5523	594	4	959647576
5523	1831	4	959645401
1634	500	3	974715659
970	3826	3	980624286
1776	2005	2	974707210
4560	1079	3	964650558
307	1946	4	976486405
5255	3189	5	966571969
5108	2424	4	962338530
2280	2160	5	974554986
669	3827	3	975635232
2282	1270	5	978394485
42	2456	3	978040056
2374	3578	5	974504082
2753	1284	4	973199862
696	2997	5	975560515
1391	2520	4	974765244
5956	593	5	957077024
482	3111	4	976219364
5913	2692	4	957357191
3242	3384	4	968341979
2277	1784	4	974561831
705	1690	3	975547059
3483	1244	3	967070958
5421	3360	4	960154723
5754	1197	3	958269284
1465	3701	3	974764674
4083	1042	4	965435935
4517	2004	4	964865087
409	62	4	976291027
5651	1396	5	958853175
791	2396	5	980621401
5074	2947	3	962431420
5483	3708	2	962016992
5522	1836	4	960091027
3526	3759	3	967610553
3828	2271	4	965931958
5271	1767	1	961138223
3841	1556	1	966003355
3292	1179	4	968101114
1203	468	4	998231285
970	1911	3	975143303
5365	442	3	960504372
712	318	5	975601249
3281	1408	4	968167971
850	2068	5	975351586
3032	107	4	970345152
2771	1732	2	973123920
2652	2788	5	973535177
1302	3454	4	974787060
3681	1304	5	967065274
5955	3479	5	957108454
5971	953	5	957314697
1404	1449	4	974764581
5340	2770	4	960702683
3695	3418	5	966304779
1564	1385	4	974740110
4406	3753	4	965154994
1591	3107	5	974752646
1851	1056	3	1029708412
6000	2354	2	956886488
3193	2710	2	968643315
1085	2301	5	974941902
5100	346	4	962408963
1465	2791	3	974763428
5074	904	3	962436638
47	608	3	977978658
5108	1674	5	962333082
5099	596	3	962367183
4950	3513	4	962638970
5367	484	1	960501624
3769	733	3	966637560
1926	2750	4	974693470
2857	185	3	972508922
3081	434	3	969800659
5909	968	5	957373230
1029	1136	4	980036987
1607	1414	3	974733713
1611	2881	3	974731524
3853	2448	3	970208470
2451	3895	4	991672555
3687	3157	4	966319167
630	1211	4	975781138
1303	1730	3	974960462
631	319	3	975780586
5929	70	4	957248959
2484	1125	4	974146805
4412	785	5	965150276
4725	1304	5	963363316
2787	2907	1	972965981
2106	3489	2	974755249
1058	3703	4	974950714
2731	1674	4	973242481
1027	25	5	975003051
1540	1224	4	974757618
247	318	5	976728104
5805	1179	5	958007690
3756	3479	5	966099194
3949	3519	4	965682220
504	152	3	976226596
1420	3160	4	974767492
5603	1643	4	959210408
65	2815	4	1010857675
424	3732	4	1036515435
4343	1892	3	965225263
2416	2028	5	974246457
1426	3882	3	987546547
2876	3699	3	973281499
1875	1680	4	975768692
669	3175	3	975630488
1383	1193	5	974767511
5727	3317	4	958489879
601	2005	4	975880330
358	2987	4	976318003
5960	3451	5	957028817
5618	2321	5	964155382
2167	2365	1	974612304
513	1876	3	976222834
949	969	5	975389165
4802	1799	5	972305686
375	3072	4	976303662
5784	2541	4	958582148
4041	485	4	965512959
3464	36	4	967246806
3224	1339	4	968703752
5340	764	4	960703473
1069	1648	3	974944424
4277	3359	4	967112440
4227	1079	5	965315220
2693	1284	3	973318462
1597	2268	3	998322287
5219	748	2	961543140
3763	3793	3	966091715
1948	3440	1	974696344
4094	3098	4	966223666
1413	3317	4	976052516
3681	2231	5	966355778
1896	3872	4	974691786
4040	1983	3	965505277
5468	2384	5	967829741
3189	606	2	969790725
2308	1097	5	974489116
4224	2688	4	965313371
2899	1125	4	971919174
1509	3000	4	974833364
5716	2797	4	958509443
3771	2968	3	966181483
3889	50	5	965799981
2335	2206	5	974423206
5880	1120	3	958488073
62	3334	4	977909562
2072	2340	4	974661735
2900	589	4	971901980
4399	595	4	965159819
1926	3114	4	974692375
2355	596	3	974400051
5412	3703	5	961199018
2857	2334	4	972506953
3945	1015	3	965690350
442	2968	5	978454255
1648	3114	5	974713543
524	1302	4	976169975
3675	2019	4	966363754
3174	469	4	969292620
654	3791	3	975701858
897	1127	4	975220031
566	440	3	976039635
300	3526	4	976505596
5956	2774	3	1017393395
3054	1944	5	970616639
2478	1250	4	974328816
1203	1188	4	974927155
3475	3098	4	974781401
2947	101	4	1037737327
850	2238	5	975352029
4298	2926	5	965270816
3280	315	1	968347142
3029	1200	5	970367549
3224	1161	5	968543435
216	516	3	976867067
730	1213	5	975511597
2174	235	3	974610844
4867	3326	3	1000818376
2967	1884	2	971134684
2427	2294	4	974228049
1151	2396	5	974869872
1680	1333	5	974708761
4425	2639	3	965112120
1605	3793	4	974731214
3614	2827	2	966602543
3182	747	1	968781728
3032	2087	5	970346157
4370	994	4	965181040
2038	2017	2	975249732
1695	3576	4	974707494
163	479	3	977219926
4640	1028	2	1024001058
5579	1221	4	959289179
4446	481	4	965091528
5664	2683	5	958768212
996	16	4	975103721
3589	3763	4	966654822
3688	69	5	985463169
1853	2171	4	975019649
3998	2651	5	965577124
169	3039	5	977209664
3178	1079	2	968784118
5840	1079	3	957829200
19	2089	3	978556129
2462	1028	5	974170311
5991	750	5	1000091724
2786	1242	4	973558138
3001	1792	4	970619423
1602	2020	5	974733294
1141	3745	3	976981442
26	2759	2	978139536
5356	2488	4	960595396
4388	2641	4	965217883
1681	3699	3	974710347
3568	1233	5	966745820
5878	951	4	957547651
3953	3060	4	965678702
5528	1945	5	959633576
1272	2572	5	974816551
4690	3566	3	963614793
3219	2908	3	978358848
960	2059	4	975126358
1835	229	4	974880366
1439	1086	3	974757449
623	608	5	975793499
2109	2840	3	974664477
629	2083	3	975784232
451	2762	5	976415543
4942	914	3	962644245
2955	2300	4	971206400
999	2231	3	975363818
1099	3274	1	974926348
5412	3623	3	960239558
5335	456	3	960765194
800	1007	4	975402281
2006	1028	4	974677050
3963	3115	4	1025322895
2857	2273	4	972506878
5077	866	3	962566294
591	2966	4	975911166
5636	2278	4	958966631
801	1245	4	975402245
4890	3448	4	962738255
3380	3011	3	967586728
5916	3005	3	957461169
4808	303	3	962946931
2351	441	4	974401702
5998	3118	3	1001831487
2824	2723	4	972622080
2225	2064	3	974599095
3558	3671	5	966803878
911	47	1	975422066
774	3265	3	976905885
2804	2248	3	972794535
343	2918	4	1041194289
1912	1909	3	975147720
5394	3448	4	981004043
4928	608	4	962657500
119	1907	4	977513774
889	915	4	975250540
935	3361	4	976667618
262	2968	4	976660347
4238	1027	3	965348116
983	2815	3	975101398
3018	1674	5	970519582
1793	2916	4	974761278
2221	2024	4	974602709
3266	233	5	968212173
2722	2622	4	973277690
4227	3477	3	965322146
3824	2193	3	978125484
245	2252	2	976735065
3906	3729	4	965758941
3436	2395	4	967328026
3832	3362	5	997896934
560	1019	4	976047813
3624	1060	3	966952316
1683	3840	1	974711738
646	913	5	975781899
3680	1633	4	966360374
1447	145	3	981025456
1969	1291	4	974686696
4820	3536	4	962920072
757	1894	3	975454114
5797	2718	4	958062477
4021	2816	3	965522705
1699	1248	5	974710103
2996	1912	2	972415733
4022	2858	4	965519466
3489	1242	5	967052042
4271	2050	1	965303323
2584	3723	3	973875586
3834	1407	5	966403229
4807	3606	4	962937212
2626	2734	4	980224252
4508	2959	5	964984219
4291	1372	4	965274620
884	296	5	1019867587
1835	1895	4	974880167
881	1672	2	975265532
3998	1210	4	965580114
3411	527	4	967757025
6016	2762	4	956776460
2029	1923	3	974671755
1021	3487	5	975008430
2017	2291	3	974675173
3174	39	3	968789764
2489	1625	3	990971540
1908	3252	5	974697543
887	2395	4	975256224
5053	2571	5	962490852
5831	940	4	957899117
5448	3545	4	959975102
5976	2739	4	956970265
3714	2000	1	966358225
6036	1465	3	956752866
4475	1779	4	965062393
660	81	3	975690081
3841	913	5	966000455
2287	527	5	974518648
2338	3811	5	974427325
2962	3148	3	971133365
4567	377	3	964485996
5811	3475	4	958723854
3158	1208	4	979170425
1071	2762	5	975007865
5974	2237	4	956946658
688	41	4	975634464
2679	1213	4	973391827
4298	2762	3	965445841
2225	2375	2	974678493
5349	1784	5	960665238
5493	1584	4	959814296
1701	994	4	1009696987
5219	1275	3	961542153
509	1669	3	976295827
6016	3044	3	994454931
776	916	3	975605095
4682	2890	5	964566596
638	3409	3	975731372
2862	1240	3	972503292
1926	2202	4	974769983
4406	1210	5	965154870
4199	920	4	965322204
2493	589	5	974105559
3411	405	1	967583265
5539	3005	4	959539501
3129	3250	3	969279030
5624	1370	4	959088705
2606	1294	5	973741316
1613	1028	5	974758732
4546	1203	4	964656568
588	2657	4	975943906
1752	3274	4	975730863
1300	1198	5	974786246
3471	539	3	973297906
5811	1225	3	957939087
4950	1411	4	962936406
550	849	3	976159378
3402	1957	3	967433708
5511	2990	4	959715760
3430	1955	4	967345478
1737	2720	2	977022445
3782	1959	4	966025310
5148	377	4	962014923
284	1591	4	976576616
419	2605	3	1044901124
2465	3724	5	974324252
4746	2918	2	963246091
5364	2279	3	960583641
5364	514	2	960523619
1663	3484	4	974710917
1776	2792	4	985103499
5972	1222	5	959717207
4736	2710	4	963631541
4186	104	1	1017842940
3965	2770	2	965668126
4020	2763	3	965532573
1303	1247	5	974792960
1146	1342	5	974933017
654	1197	5	975701267
3768	2985	3	966068193
1552	1172	5	974874386
5854	762	4	958273748
4635	2379	4	964036540
2645	288	1	973559284
774	1407	3	975533581
4627	909	4	964109572
2015	810	2	974852772
4521	2710	5	964837459
3672	1678	2	966375786
1262	3510	4	974821912
1584	3821	3	981179434
5868	2762	4	957573551
1934	1513	2	974690974
329	783	4	976472778
305	1991	1	976497805
3985	1061	4	965623756
2731	2700	4	973243763
2021	273	1	974673506
3562	1381	3	966789065
3850	2060	3	965958713
183	3420	4	1019354690
1132	2137	3	974888266
3779	1455	4	966032832
4167	2795	4	965425487
5495	2710	4	959810930
3640	3623	4	966481057
4729	1542	4	963351093
1264	1227	3	974821199
4591	316	3	964305079
2905	2248	4	971839150
1605	1733	3	1029360398
4887	1680	3	962739787
52	2826	3	977947572
3976	456	5	965651107
4193	3770	4	965329949
1632	2085	2	974718547
5954	2617	3	957650513
869	1018	3	999377081
4181	19	2	965332192
3922	2502	4	965712361
2798	162	4	972868013
5667	1537	4	958768565
4375	1485	5	966685900
4305	3665	3	965264476
721	1320	3	975545539
1853	2946	3	975019090
2691	742	1	973326944
2119	164	3	974998298
645	2858	5	975715339
753	2761	4	1012166752
301	1673	4	976573563
531	36	5	978970324
1860	3070	1	978837106
2205	2237	3	974603387
4042	457	4	965503261
2918	3263	4	999803328
4026	543	4	965520914
3635	2203	5	966516866
1054	1005	3	975103133
4409	2702	3	965152743
4099	2959	4	965415069
921	16	2	975203751
4539	762	5	964687598
919	1096	5	975206086
1446	2948	5	974757062
5468	2133	2	967832237
3929	2379	1	965710180
863	377	4	975282070
3129	733	4	969368924
2436	3614	3	976153983
4048	1894	4	965497641
204	1210	5	976922564
4893	2046	5	962732730
1693	1944	4	974712555
4386	3841	2	965168117
1466	47	4	974754888
130	3062	5	977432135
2194	3578	4	974607683
4790	85	3	970350641
5229	2628	5	961465663
5054	368	3	962586350
5950	1247	4	957180457
59	1537	3	977935254
3690	1672	2	966309358
3054	2712	4	970616096
3434	2162	2	967335259
2016	673	5	974733127
3029	3897	5	970362058
2939	1754	3	972281812
4728	1175	3	963356116
3462	1339	3	999307475
4335	2428	3	965240673
2389	918	4	974300727
1105	2028	4	974920844
2537	1957	3	974053988
4809	1393	3	963251249
3312	805	3	976670806
4881	2333	3	962755794
4448	2075	5	965133649
1586	2430	3	974736484
3401	1873	3	967434823
5643	2398	2	963719982
5230	1610	4	961546571
301	1449	5	976573658
1015	3100	4	979451435
5709	2307	2	961729932
4417	1047	4	965136547
17	3418	4	978159568
1963	534	3	974699254
1224	1136	3	974839143
5447	2762	5	959969538
4956	1230	5	962637565
604	2657	1	975871114
1635	2012	3	974774287
5677	1945	5	960226550
3503	3317	5	1010620487
4261	745	5	965305388
1880	376	2	974695432
5472	2336	1	959899400
1426	2501	3	977327098
3859	1479	4	966019151
524	2871	5	976165414
3780	356	5	966032930
5978	592	1	956961213
4115	2808	4	965363600
1935	3483	3	974869108
1301	1207	4	974790385
5428	1794	4	960079959
333	1	5	996356395
2468	589	5	974160544
5884	1077	4	957497081
3974	736	5	965654580
3013	1132	4	970524915
5636	2502	3	960521660
678	1192	4	989238023
1183	2915	4	974854252
2489	1227	3	1025004007
3942	2571	4	965691127
1500	2542	4	978750603
4212	458	5	965318935
2567	1213	5	973960242
3182	2551	3	968775082
2529	515	2	974058645
3681	1196	5	966364018
4731	349	3	963337379
4257	3244	5	965306244
3224	2115	3	968452877
2031	2734	3	974690236
4786	1374	4	963005912
3751	2528	2	966133069
1635	2902	3	974792232
1068	3399	3	975015615
2643	1288	2	973563901
4412	175	4	965150034
1199	1597	3	974848064
5824	1242	5	957898779
5755	197	5	958266803
1383	3385	3	975977718
5026	2021	4	962584195
3529	2717	4	966898000
3121	2997	4	969335092
4428	2572	2	965103801
1377	1833	2	974774414
2186	3705	4	974608789
2455	1077	1	974180520
1146	1407	4	974932330
5678	3555	4	958625761
886	3185	4	975256196
1260	1663	3	1004039084
2805	1214	2	972786430
5892	480	4	1010005812
2595	1721	3	973810412
3851	2683	3	965879187
1962	344	4	975363370
4718	1580	4	963429145
5390	1214	4	960327023
702	34	5	975551677
2395	2710	2	974292367
5099	69	5	962367738
3534	1242	5	966889006
1698	3504	5	975874034
3294	1240	4	968072799
28	1208	3	978125427
3769	1680	4	966058445
1160	2502	4	1008037517
4682	448	4	965607177
1340	2119	1	975132378
2124	3108	2	974651502
3336	1378	2	968043695
5536	2261	2	959813435
5777	1213	4	958159281
4480	1962	4	965029283
5468	371	4	967832588
3681	3253	4	966534585
5030	2683	4	962564979
1684	2890	5	974709665
1109	1653	4	974921402
3837	3421	5	965921142
666	2078	3	975640514
1224	1258	3	975181903
5511	17	3	959801201
3059	912	5	970072553
1088	1252	4	1023087439
3499	2990	4	967233542
3507	1845	3	966997715
1533	2605	4	974745792
1050	1616	3	974962675
3537	3593	2	966883408
3942	1269	3	965692974
1242	84	4	974909864
5103	2306	3	962450999
1974	3682	4	974690856
1503	2947	4	974763105
5470	3196	3	959895790
543	2004	4	976119472
1882	318	3	987398492
5000	1186	4	962591023
6025	48	4	956731871
2015	1610	2	974674717
2378	737	2	974332131
1542	292	4	974745396
1980	382	2	974689706
935	485	3	976668770
3693	2371	5	966355948
5161	1263	5	961908471
595	3243	2	975895954
749	1991	2	1007969670
5107	2792	3	962337337
5352	235	5	960649535
5584	3604	3	959277592
4329	2353	5	965244095
839	1649	4	975363172
1134	733	3	974882443
4187	930	5	965327065
4823	2761	4	963969422
4729	46	4	963350133
3526	455	1	967618859
752	2575	3	1029309854
927	587	4	979432970
4089	3740	4	965536998
243	3712	3	976749368
461	1617	5	976227988
1671	1391	5	974711770
3709	3253	4	966275870
1051	1488	1	975109738
4802	3952	5	988285919
5942	2369	5	957206495
4568	900	3	964479341
4055	3253	4	965491887
1333	1729	5	974775692
1358	1127	5	974770044
1333	3421	5	974778994
4867	1030	4	962902056
692	3005	4	978385630
877	1748	5	975268299
1317	3639	4	975210483
2784	2932	4	1003710478
1420	10	3	975347059
1780	1292	3	974749979
2787	1093	4	972965605
587	2241	2	977035174
1053	2993	4	974954188
2767	1589	3	973122342
1088	849	2	974935810
34	1968	5	978103106
3340	2571	4	968585731
3499	2394	5	966996964
424	3925	4	1034105246
4897	2501	5	962719216
2996	3764	4	972617744
3283	3494	4	968123010
1134	590	5	974882425
4279	786	2	965282997
5707	2355	5	965965017
2227	1196	4	974597627
5614	413	4	964398408
547	2916	4	976069215
5654	908	3	995647624
334	527	5	976378409
5108	1186	4	962333197
2691	1197	5	976389064
4034	1246	5	965510818
4279	467	4	965287965
1053	2761	4	974952529
3902	2532	5	965767182
1592	3566	3	974737771
1628	3148	4	975161920
5042	1419	3	962656673
5536	2150	3	959813446
3062	19	1	970016154
2124	2858	5	974645127
1752	440	3	974701663
1339	2383	1	974871579
1767	535	5	974702929
5978	593	4	964184779
3664	318	5	966401580
2857	2868	3	972505865
1329	2694	2	976832791
5318	1608	3	960886857
5397	3259	3	960310929
3929	475	3	965711386
1550	3160	5	974741591
5667	2531	3	958753586
1015	930	4	975038888
5111	55	3	962334779
351	3717	3	983475088
314	903	4	1010089732
5667	1220	4	958755167
4932	3114	4	962650463
1853	471	4	975019134
3195	260	5	968641948
4101	2366	1	965412793
5607	2567	3	959715686
5989	351	5	956873918
4619	1290	4	968450102
446	345	5	976238375
1764	1374	3	974703420
2784	2890	4	976035632
4543	2417	3	964671653
1596	2541	5	974735006
5099	1978	5	962368084
1034	2947	4	974997889
3187	926	5	968677316
3697	2193	5	966302390
4374	3253	5	965178566
3694	3477	4	966303213
1632	1276	3	974717284
3260	1291	5	968256207
1641	185	4	974714123
3874	3175	3	965839497
2669	3744	3	987374149
4785	364	5	963001675
5339	2571	5	960712766
2376	541	5	1010285495
3072	62	4	969943607
5853	2100	3	957747652
117	1259	3	977495667
169	474	3	977201468
3610	1016	2	977889112
5578	1101	4	959289223
5683	1407	3	961267312
4093	514	4	965422251
2620	1136	5	973658607
2863	363	5	972503229
934	2141	2	992547174
3475	543	1	1015738291
3656	482	3	966449133
5844	1206	4	957801357
1445	2572	1	974757787
3562	270	3	966794505
193	1446	4	977018925
3748	1517	5	966136060
2643	778	2	1031342910
4890	28	5	962737220
603	2268	5	975873810
770	474	5	976181039
1896	1254	5	975271648
2896	1240	4	971992240
4026	2420	2	965522019
202	2918	3	976939908
3058	593	4	970594063
1503	1127	3	974766022
3847	1259	3	965881944
2315	3069	3	974478452
4285	3699	4	965284127
302	1923	5	976505265
3018	3771	4	970590306
3158	32	5	968884169
5449	1580	5	959949214
5158	1	4	961939869
5103	288	5	962411387
4627	1078	4	964109726
2012	1018	2	974679155
3589	1191	3	1019403015
4867	329	4	962901511
5647	1136	4	958872755
2024	1665	1	974673359
5172	2857	4	995330253
630	1947	4	976206769
3624	1080	4	966951653
4946	3396	3	962642415
329	1060	3	977870208
620	586	3	975801070
2538	1610	5	974049879
4760	1953	5	963100324
1035	1358	5	974991774
291	914	4	976564365
4653	949	4	963939938
5046	2268	3	962501105
216	1206	3	976868894
2873	3755	4	972784017
4016	589	5	965528871
715	3952	4	975600167
5112	2713	2	962326434
2529	1263	3	974653191
1470	593	4	974836951
5782	1302	5	958152778
2927	2919	4	971553829
4335	3263	3	965418742
4562	3733	4	967428226
5341	3608	5	960694857
3669	2054	2	966464022
2956	1573	4	971196518
2481	1962	3	974220948
4265	2746	4	965305007
1617	1748	4	974732133
1004	3771	4	975044021
355	3396	4	980618725
225	461	3	976915164
4282	2797	4	965278331
4486	1296	1	965013031
1491	252	2	974752557
2203	2043	5	974606107
1465	1663	4	974763512
1608	2355	3	974730443
2506	1288	5	974079180
2227	2571	3	974599773
5536	3257	1	959816409
4552	198	3	964559636
5322	3745	3	978879140
1880	2162	3	974697425
5163	1356	4	961951583
2950	3913	1	971222109
5431	1233	5	960069499
744	3235	5	975472089
5504	2717	5	959738514
174	1011	1	977149321
1745	2490	4	974706794
5857	589	4	957722732
5746	1291	4	958354402
4250	2403	3	965308877
5787	3317	4	1033847673
1179	1234	5	974867176
1306	246	5	974786808
4313	1136	5	965258281
5488	2762	5	959817675
3709	2683	4	966275979
1948	1408	3	974694372
2462	2375	3	974171271
956	3911	3	975129765
4380	1617	3	965175727
5187	2883	4	961723568
412	266	4	976561913
4335	2985	4	965339165
5182	2455	4	961790153
4472	852	3	965068693
5306	1372	3	961014441
1077	527	4	974998909
4312	2447	3	966114882
796	104	1	976289312
355	924	2	978499839
863	2947	5	975281975
4456	2141	5	965230266
3625	3515	4	966562046
4820	3556	4	962920028
2837	2094	4	972574441
4502	1186	4	965095106
1019	858	5	975007428
4062	1597	4	965482636
2217	1503	5	974600370
785	3555	1	975431316
5191	356	4	961701229
3346	2352	5	967776130
3675	1032	4	966364376
1122	160	3	974910719
1777	858	4	974702330
435	1242	3	976247775
756	2599	3	975453788
1880	3654	4	975384441
2896	1517	3	972013842
746	2676	3	975470656
4238	2915	5	965415480
3305	2890	5	968002748
1953	3326	4	974692635
2610	170	3	973722239
1873	1801	2	974773305
3618	1007	2	966863028
3823	364	4	965951629
1106	1097	5	974920469
975	2797	3	975121206
4064	3446	4	965480108
746	1034	2	975467596
2624	2139	4	973652784
4335	1097	5	965338778
476	3448	5	976221449
2484	32	3	974149757
3517	356	4	966961916
1845	1777	3	974708054
3824	1094	2	978123596
5501	435	2	959797322
257	587	3	976673145
3259	2278	3	968274730
1737	2241	3	974707616
2820	2300	3	972660640
2024	3693	1	974673062
2362	1259	5	974356317
5326	2997	1	960845126
3180	21	3	968800840
2276	293	4	974562119
1417	3510	3	974761395
699	1090	4	986440682
5449	2105	3	959949322
839	2901	4	980806132
4927	1188	4	962661775
2905	904	5	971839957
2030	955	5	974672149
2235	2384	3	974614073
4512	3703	2	964978838
1760	1965	2	974701422
2453	1616	3	974187040
2264	953	5	974585715
4788	1676	3	962997864
593	527	5	975899545
4236	2707	5	965310227
3030	34	4	970355429
3400	2153	1	967753809
3860	1270	4	965860347
4796	608	5	962985936
1635	2916	3	974716220
877	2414	3	975269658
1204	2906	1	974844435
1022	2394	3	975006767
1341	2995	4	974774471
306	1197	3	976489156
1922	2194	4	974775448
1448	1997	4	976121482
107	3545	3	977534411
3285	553	3	968117918
664	3754	4	975991648
3614	3355	1	966603782
5590	2632	5	960071762
1698	1693	4	975876636
5108	2970	4	962333225
5156	3244	5	1041907987
5987	2359	4	956881833
5220	3758	3	961543708
4470	3439	1	965068668
2304	3253	3	974503341
3569	2081	2	968212506
4591	1201	3	964327218
4055	2004	1	965492367
1673	3877	2	974988835
731	2102	4	975528827
5317	1259	5	960908687
5511	1713	5	959788779
1141	914	5	974879493
4972	2808	2	962607581
973	2005	3	975862345
872	965	4	975273569
3499	2898	2	967233040
4957	2793	2	962636331
934	448	3	992025504
4736	648	3	963631622
3751	3219	3	1004036045
3792	2687	4	967123967
3047	3178	4	970184055
2304	367	4	974502839
2259	246	3	974590742
1812	1396	5	974703566
5203	2322	3	961641195
1100	1911	1	974926449
3095	3916	5	970505521
2737	1213	3	973225832
4633	1028	4	964036923
3061	2947	4	970022523
656	1282	5	975740219
1084	296	5	974933857
2012	10	3	974676345
4161	353	3	965340514
6016	1085	3	956778553
2608	1050	1	973727649
2192	1408	4	974607439
1546	2114	4	974821999
1704	260	5	974708515
5397	1247	5	960311887
3491	3793	3	967047466
832	2000	5	975363086
3868	2011	3	965848506
5511	34	5	959787532
869	539	5	975280800
1486	2706	3	974754667
3292	2967	3	968080371
1880	1620	3	974751690
385	2338	2	976583873
1050	151	2	974965724
709	3868	4	975541005
3205	1027	4	968562938
2996	2817	1	972618351
3251	1224	4	968291826
5327	2478	2	961101125
3885	640	3	967650704
4107	3255	4	965689368
2030	3022	5	974672031
2855	3287	1	972506184
6010	1258	5	957462066
1285	2717	4	975458979
4356	1956	1	965190078
1845	593	4	974709329
5788	2288	3	958522697
2562	595	5	973982456
3233	3683	5	980651870
5026	2558	1	962776758
1298	241	4	974830405
3690	2912	4	966308780
2590	1215	4	973839848
6016	457	4	956777178
4568	3358	4	964479444
6032	3471	5	956717564
4015	1193	3	965531401
5166	2024	5	961902180
3751	1410	2	989665936
2566	2009	2	973964400
1875	912	5	974701493
5254	2302	5	961288774
463	2133	2	976228112
15	1810	4	978198834
4705	46	4	963673168
3943	908	5	965690821
4409	24	3	965152652
660	3705	2	975697356
2895	1262	5	973191377
2010	3598	3	974683683
1525	1649	4	974745464
2010	93	1	974682872
3804	1304	5	965969805
139	1243	5	977360828
5501	2371	4	959798859
3226	3418	5	968436730
3576	2123	3	966723059
5647	3668	3	958923599
169	1748	2	977201425
2777	1671	4	973050310
1601	423	3	978578840
1194	1810	3	1036258907
150	321	4	995414904
3949	3681	3	965681341
4678	1244	4	963707218
2092	899	4	974671503
2665	968	2	974738915
4681	3481	4	963682134
5694	913	5	958595531
4021	546	1	965520951
697	2194	3	975559710
2976	24	3	971021940
1220	3809	5	974926860
457	2174	4	976234741
1681	1387	4	974710655
2411	2395	3	974589321
3833	1688	5	968362944
1285	2829	3	974878421
445	1221	4	976239100
3641	3093	5	966489392
445	3898	3	976241373
1181	11	4	976066193
869	1617	5	975393360
1778	44	3	976179893
2810	1569	4	972770698
4005	2918	4	965560002
955	3479	5	975209633
1177	1584	5	974858227
5220	3398	3	961542751
300	2003	4	976505741
5854	376	3	958274863
4015	150	5	965533828
3824	2704	2	970244242
4054	971	5	965501157
4277	1175	4	965291860
5519	2826	4	959657426
2590	256	2	973930941
2011	1923	3	975608543
4104	3441	4	965409456
4754	2815	3	963186889
4220	551	2	965332308
281	247	4	976571396
4407	62	4	965155488
424	1610	4	989441844
4445	3608	5	965088451
5433	999	4	960051509
5238	2087	4	961441991
5428	2496	4	960083746
605	62	5	975870621
1820	2713	3	974702127
208	904	5	984511110
1882	3629	4	974701578
5621	2542	5	959099182
1921	260	5	974689766
4579	3331	1	996350842
4977	737	4	962602321
2976	2700	4	971023273
5788	3107	3	958107498
1303	1185	3	974959100
5911	780	3	957373900
3031	1381	2	970410710
520	1347	5	976228294
5945	3359	5	957199414
3294	1221	5	968072417
1748	1711	1	988469093
1117	2150	1	976591826
1356	3747	3	974770727
2996	2807	1	972618351
1483	1223	5	974755187
3681	1663	4	968950767
3412	1805	4	968726173
5305	1391	5	965008067
1941	2287	4	974851958
218	3510	4	976841936
5996	2125	4	956873442
877	2231	4	975272882
1634	1453	3	974716016
1034	902	2	974996952
5679	2947	4	958617765
2355	3549	5	974400591
1142	2995	1	974876254
2916	1206	4	971733282
1298	2539	3	974788452
5709	1222	5	961729693
5926	1210	4	957278048
1836	3019	4	974825665
3331	2707	2	967848320
3169	1206	5	968809260
6017	3408	5	956763395
3098	2455	2	969596084
3	3534	3	978297068
284	3052	4	976570816
4801	1320	5	963091057
4251	1625	4	965308976
463	1297	3	976227754
2576	21	3	973899014
543	210	4	976120737
4906	919	4	962680494
1753	1869	5	974703833
3543	1237	5	966868750
4295	2072	3	965271529
3394	3551	4	967491628
5465	1616	3	959898123
2608	3152	4	974397850
3311	3394	2	967959767
5368	2021	2	960496704
4271	3633	4	965302505
4124	1920	2	965445848
2030	306	5	974733689
3401	3703	5	967434651
4875	3751	5	966746243
3377	861	5	967588354
5420	1588	3	960158225
53	1334	4	977976596
2648	357	3	973892642
1131	1204	5	974901289
975	480	4	975120229
1690	1639	1	974711913
2583	2762	5	974075959
